order_id,orderrad_id,orderdatum,leveransdatum,produkt_sku,produktnamn,kategori,antal,pris_per_enhet,region,kundtyp,betalmetod,kund_id,leveransstatus,recension_text,recensionsdatum,betyg
ORD-2024-00081,ORD-2024-00081-2,2024-04-30,2024-05-03,SKU-LP003,Laptop Gaming X,Datorer,1,18999.00,Stockholm,Privat,Swish,KND-27723,Levererad,Mycket nöjd med köpet. Snabb leverans också!,2024-05-11,5
ORD-2024-00082,ORD-2024-00082-1,2024-11-13,2024-11-15,SKU-SD001,Extern SSD 1TB,Lagring,3,1199.00,Göteborg,Företag,Faktura,KND-17503,Levererad,Snabb leverans och produkten är fantastisk!,2024-11-28,5
ORD-2024-00082,ORD-2024-00082-2,2024-11-13,"November 15, 2024",SKU-MS001,Trådlös Mus X1,Tillbehör,två,399.00,GBGB,B2B,Faktura,KND-17503,Levererad,Stämmer inte överens med produktbeskrivningen.,2024-11-21,2
ORD-2024-00082,ORD-2024-00082-3,2024-11-13,2024-11-15,SKU-WC001,Webbkamera HD,Tillbehör,1,799.00,Göteborg,Företag,Faktura,KND-17503,levererad,Standard. Inget att klaga på direkt.,2024-11-24,3
ORD-2024-00083,ORD-2024-00083-1,2024-07-23,2024-07-27,SKU-LP002,Laptop Budget 14,Datorer,1,7999.00,Uppsala,B2C,Swish,KND-33258,Levererad,,,
ORD-2024-00083,ORD-2024-00083-2,2024-07-23,2024-07-27,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,1,5999.00,Uppsala,Privat,SWISH,KND-33258,Levererad,Leveransskada - kartongen var helt demolerad.,2024-08-02,1
ORD-2024-00084,ORD-2024-00084-1,2024-01-06,2024-01-08,SKU-WC001,Webbkamera HD,Tillbehör,1,799.00,Stockholm,Privat,Kort,KND-34504,Levererad,Överträffade mina förväntningar. 5 av 5!,2024-01-17,5
ORD-2024-00085,ORD-2024-00085-1,2024-11-18,2024-11-20,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1,699.00,Malmö,Privat,Swish,KND-48191,Levererad,,,
ORD-2024-00086,ORD-2024-00086-1,2024-07-23,2024-07-25,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1,599.00,,Privat,Swish,KND-74563,Levererad,Mycket nöjd med köpet. Snabb leverans också!,2024-08-07,4
ORD-2024-00086,ORD-2024-00086-2,2024-07-23,2024-07-25,SKU-HS001,Headset Pro ANC,Ljud,1,1899.00,Göteborg,Privat,Swish,KND-74563,Levererad,Snabb leverans och produkten är fantastisk!,2024-07-29,4
ORD-2024-00087,ORD-2024-00087-1,2024-03-29,2024-03-31,SKU-HB001,USB-C Hub 7-port,Tillbehör,1,549.00,Stockholm,PRIVAT,Kort,KND-85370,Levererad,Fantastisk produkt! Fungerar precis som utlovat.,2024-04-13,4
ORD-2024-00087,ORD-2024-00087-2,2024/03/29,2024-03-31,SKU-HB001,USB-C Hub 7-port,Tillbehör,1,549.00,Stockholm,Privat,Kort,KND-85370,Levererad,,,
ORD-2024-00088,ORD-2024-00088-1,25/04/2024,2024-04-27,SKU-MS001,Trådlös Mus X1,Tillbehör,1,399.00,Stockholm,Företag,Faktura,KND-89616,Levererad,,,
ORD-2024-00089,ORD-2024-00089-1,2024-03-15,2024-03-18,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,2,1299.00,västerås,Privat,Kort,KND-15287,,,,
ORD-2024-00090,ORD-2024-00090-1,2024-10-25,2024-11-01,SKU-SP001,Bluetooth-högtalare,Ljud,2,899.00,Norrland,Privat,Kort,KND-33826,Levererad,,,
ORD-2024-00091,ORD-2024-00091-1,"November 25, 2024",2024-11-29,SKU-LP003,Laptop Gaming X,Datorer,2,18999.00,Uppsala,Privat,faktura,KND-57996,Levererad,Varken bra eller dåligt. Fungerar.,2024-12-04,3
ORD-2024-00092,ORD-2024-00092-1,2024-03-10,2024-03-16,SKU-HS001,Headset Pro ANC,Ljud,1,"1 899,00",Norrland,Privat,Kort,KND-64749,Levererad,Trasig förpackning och skadad produkt.,2024-03-25,1
ORD-2024-00093,ORD-2024-00093-1,2024-04-26,2024-04-22,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,2,1299.00,MALMÖ,Företag,Kort,KND-29299,Levererad,Mycket nöjd med köpet. Snabb leverans också!,13/05/2024,5
ORD-2024-00094,ORD-2024-00094-1,2024-05-12,2024-05-15,SKU-LP001,Laptop Pro 15,Datorer,1,14999.00,Göteborg,Privat,SWISH,KND-13860,Levererad,,,
ORD-2024-00095,ORD-2024-00095-1,2024-03-14,2024-03-16,SKU-WC001,Webbkamera HD,Tillbehör,1,799.00,Stockholm,Privat,Visa,KND-89499,Levererad,Snabb leverans och produkten är fantastisk!,2024-03-30,4
ORD-2024-00096,ORD-2024-00096-1,2024-06-06,2024-06-08,SKU-SD002,Extern SSD 500GB,Lagring,1,699 kr,Stockholm,Privat,Kreditkort,KND-22067,Skickad,,,
ORD-2024-00096,ORD-2024-00096-2,2024-06-06,2024-06-08,SKU-HS002,Headset Budget,Ljud,1,499.00,Stockholm,PRIVAT,kort,KND-22067,Levererad,Varken bra eller dåligt. Fungerar.,2024-06-16,3
ORD-2024-00097,ORD-2024-00097-1,2024-02-16,2024-02-18,SKU-HB001,USB-C Hub 7-port,Tillbehör,1st,549.00,Stockholm,Privat,Swish,KND-48892,Skickad,,,
ORD-2024-00097,ORD-2024-00097-2,2024-02-16,2024-02-18,SKU-LP001,Laptop Pro 15,Datorer,2,14999.00,Stockholm,PRIVAT,Swish,KND-48892,Levererad,,,
ORD-2024-00097,ORD-2024-00097-3,2024-02-16,2024-02-18,SKU-LP002,Laptop Budget 14,Datorer,1,7999 kr,Sthml,Privat,Swish,KND-48892,Levererad,"Fungerar utmärkt, inga problem alls.",2024-02-22,5
ORD-2024-00098,ORD-2024-00098-1,2024-11-03,2024-11-06,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1,599.00,,Privat,Kort,KND-18007,Mottagen,Bästa tangentbordet jag haft. Rekommenderar!,2024-11-12,4
ORD-2024-00099,ORD-2024-00099-1,2024-10-08,2024-10-10,SKU-HB001,USB-C Hub 7-port,Tillbehör,1,549.00,Stockholm,Privat,Swish,KND-32834,Levererad,,,
ORD-2024-00100,ORD-2024-00100-1,2024-06-20,2024-06-23,SKU-WC001,Webbkamera HD,Tillbehör,2,799.00,Örebro,Företag,Faktura,KND-81078,Levererad,,,
ORD-2024-00100,ORD-2024-00100-2,2024-06-20,2024-06-23,SKU-LP001,Laptop Pro 15,Datorer,3,14999.00,Örebro,Firma,Faktura,KND-81078,Levererad,"Förväntade mig mer för priset, men den duger.",2024-06-27,3
ORD-2024-00100,ORD-2024-00100-3,2024-06-20,2024-06-23,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,"""1""",2499.00,Örebro,Företag,Invoice,KND-81078,Levererad,"Leverans på två dagar, imponerad!",2024-07-02,5
ORD-2024-00100,ORD-2024-00100-4,2024-06-20,2024-06-23,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,3,4999.00,Örebro,Företag,Invoice,KND-81078,Skickad,,,
ORD-2024-00100,ORD-2024-00100-5,2024-06-20,2024-06-23,SKU-HB001,USB-C Hub 7-port,Tillbehör,1,549.00,Örebro,Företag,Faktura,KND-81078,Skickad,,,
ORD-2024-00101,ORD-2024-00101-1,2024-02-17,2024-02-20,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,1,1299.00,Stockholm,Privat,Swish,KND-52975,Levererad,,,
ORD-2024-00102,ORD-2024-00102-1,2024-09-08,2024/09/11,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,2,599.00,Stockholm,Privat,Kort,KND-78017,På väg,,,
ORD-2024-00102,ORD-2024-00102-2,2024-09-08,2024-09-11,SKU-HS001,Headset Pro ANC,Ljud,2,1899.00,Stockholm,Privat,Kort,KND-78017,Under transport,,,
ORD-2024-00103,ORD-2024-00103-1,2024-07-10,2024-07-05,SKU-LP003,Laptop Gaming X,Datorer,1,18999.00,Stockholm,Företag,,KND-64982,Levererad,,,
ORD-2024-00103,ORD-2024-00103-2,2024-07-10,2024-07-12,SKU-LP003,Laptop Gaming X,Datorer,2,18999.00,Stockholm,Företag,Kort,KND-64982,Skickad,,,
ORD-2024-00103,ORD-2024-00103-3,2024-07-10,2024-07-12,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,5,699.00,Stockholm,Företag,Kort,KND-64982,Levererad,,,
ORD-2024-00103,ORD-2024-00103-4,2024-07-10,2024-07-12,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,1,5999.00,Stockholm,Företag,Kort,KND-64982,Levererad,,,
ORD-2024-00104,ORD-2024-00104-1,2024-08-05,2024-08-09,SKU-HS001,Headset Pro ANC,Ljud,1,1899.00,,PRIVAT,swish,KND-10820,Under transport,,,
ORD-2024-00104,ORD-2024-00104-2,2024-08-05,2024-08-09,SKU-WC001,Webbkamera HD,Tillbehör,1,799.00,Linköping,Privat,Swish,KND-10820,Under transport,,,
ORD-2024-00104,ORD-2024-00104-3,2024-08-05,2024-08-09,SKU-HS002,Headset Budget,Ljud,1,499.00,Linköping,privat,Mobilbetalning,KND-10820,Under transport,,,
ORD-2024-00105,ORD-2024-00105-1,2024-02-23,2024-02-25,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,1,5999.00,MALMÖ,Företag,Faktura,KND-36238,Levererad,Fantastisk produkt! Fungerar precis som utlovat.,2024-03-05,4
ORD-2024-00105,ORD-2024-00105-2,2024-02-23,2024-02-25,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,2,1299.00,Malmö,Företag,Faktura,KND-36238,levererad,Helt underbar kvalitet för pengarna.,2024-03-02,4
ORD-2024-00105,ORD-2024-00105-3,2024-02-23,2024-02-25,SKU-WC001,Webbkamera HD,Tillbehör,1,799.00,Malmö,Företag,Faktura,KND-36238,Levererad,Helt underbar kvalitet för pengarna.,2024-03-10,4
ORD-2024-00105,ORD-2024-00105-4,2024-02-23,2024-02-25,SKU-HB001,USB-C Hub 7-port,Tillbehör,1,549.00,Malmö,Företag,Faktura,KND-36238,Levererad,,,
ORD-2024-00106,ORD-2024-00106-1,2024-04-13,2024-04-16,SKU-SD002,Extern SSD 500GB,Lagring,1,699.00,Stockholm,Privat,Kort,KND-44214,Levererad,,,
ORD-2024-00107,ORD-2024-00107-1,2024-02-22,2024-02-25,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1,699.00,Stockholm,Privat,swish,KND-78019,Levererad,,,
ORD-2024-00107,ORD-2024-00107-2,2024-02-22,2024-02-25,SKU-SP001,Bluetooth-högtalare,Ljud,1,899.00,Stockholm,Privat,Swish,KND-78019,Levererad,,,
ORD-2024-00108,ORD-2024-00108-1,2024-02-25,27/02/2024,SKU-HB001,USB-C Hub 7-port,Tillbehör,2,549.00,Stockholm,Privat,Swish,KND-94594,LEVERERAD,,,
ORD-2024-00489,ORD-2024-00489-1,2024-02-19,2024-02-22,SKU-HB001,USB-C Hub 7-port,Tillbehör,3,549.00,Stockholm,b2b,Faktura,KND-83717,Levererad,,,
ORD-2024-00108,ORD-2024-00108-2,2024-02-25,2024-02-27,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1,4999 kr,Stockholm,Privat,Swish,KND-94594,Mottagen,Prisvärt och bra kvalitet. Kommer köpa igen.,2024-03-08,4
ORD-2024-00109,ORD-2024-00109-1,2024-06-06,2024-06-08,SKU-MS001,Trådlös Mus X1,Tillbehör,1,399.00,Stockholm,Privat,Kort,KND-98268,,,,
ORD-2024-00109,ORD-2024-00109-2,2024-06-06,2024-06-08,SKU-WC001,Webbkamera HD,Tillbehör,2,799.00,Stockholm,B2C,,KND-98268,Retur,,,
ORD-2024-00109,ORD-2024-00109-3,2024-06-06,2024-06-08,SKU-HS001,Headset Pro ANC,Ljud,1,1899.00,Stockholm,Privat,Mastercard,KND-98268,Retur,Stämmer inte överens med produktbeskrivningen.,2024-06-20,2
ORD-2024-00110,ORD-2024-00110-1,2024-07-11,2024-07-14,SKU-MS001,Trådlös Mus X1,Tillbehör,2,399 kr,Gbg,privat,Kort,KND-13544,Levererad,"Leverans på två dagar, imponerad!",2024-07-21,4
ORD-2024-00111,ORD-2024-00111-1,2024-06-21,2024-06-26,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,1,2499.00,NORRLAND,Företag,Faktura,KND-39076,Levererad,Leveransskada - kartongen var helt demolerad.,2024-07-06,2
ORD-2024-00111,ORD-2024-00111-2,2024-06-21,2024-06-26,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,2,1299.00,Norrland,Företag,Faktura,KND-39076,,,,
ORD-2024-00112,ORD-2024-00112-1,2024-04-17,2024-04-19,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,1,2499.00,STOCKHOLM,Företag,Faktura,KND-54920,Under transport,,,
ORD-2024-00112,ORD-2024-00112-2,"April 17, 2024",2024-04-19,SKU-MS001,Trådlös Mus X1,Tillbehör,3,399.00,Stockholm,Företag,Faktura,KND-54920,Under transport,,,
ORD-2024-00112,ORD-2024-00112-3,2024-04-17,2024-04-19,SKU-HS001,Headset Pro ANC,Ljud,2,1899.00,Stockholm,Företag,Faktura,KND-54920,Under transport,,,
ORD-2024-00113,ORD-2024-00113-1,"December 29, 2024",2025-01-01,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1,4999.00,Stockholm,B2C,Kort,KND-53297,Levererad,,,
ORD-2024-00114,ORD-2024-00114-1,2024-12-09,2024-12-11,SKU-HB001,USB-C Hub 7-port,Tillbehör,1,549.00,Stockholm,Privat,Visa,KND-32560,Levererad,Helt underbar kvalitet för pengarna.,2024-12-18,5
ORD-2024-00115,ORD-2024-00115-1,2024-10-03,2024-10-06,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,3,699.00,Stockholm,Företag,Kort,KND-52247,,,,
ORD-2024-00115,ORD-2024-00115-2,2024-10-03,2024-10-06,SKU-LP003,Laptop Gaming X,Datorer,2,18999.00,Stockholm,Företag,Kort,KND-52247,Levererad,,,
ORD-2024-00116,ORD-2024-00116-1,2024-03-26,"March 29, 2024",SKU-SP001,Bluetooth-högtalare,Ljud,1,899.00,stockholm,Privat,Faktura,KND-68255,Levererad,Överträffade mina förväntningar. 5 av 5!,2024-04-12,4
ORD-2024-00117,ORD-2024-00117-1,2024-09-06,"September 08, 2024",SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1,4999.00,Stockholm,Privat,Kort,KND-72033,Under transport,,,
ORD-2024-00118,ORD-2024-00118-1,2024-12-26,"December 29, 2024",SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1,4999.00,Göteborg,Privat,Swish,KND-72539,Levererad,Slutade fungera efter två veckor. Dålig kvalitet.,2024-12-31,2
ORD-2024-00119,ORD-2024-00119-1,2024-03-12,2024-03-14,SKU-SD002,Extern SSD 500GB,Lagring,1,699.00,,Privat,Swish,KND-47098,Levererad,"Helt okej, gör vad den ska.",15/03/2024,3
ORD-2024-00120,ORD-2024-00120-1,2024-11-02,2024-11-04,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,2,699.00,Stockholm,B2C,faktura,KND-43886,Levererad,,,
ORD-2024-00121,ORD-2024-00121-1,2024-07-06,2024-07-10,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1,699.00,Örebro,Privat,Swish,KND-10055,Levererad,Mycket nöjd med köpet. Snabb leverans också!,2024-07-16,5
ORD-2024-00121,ORD-2024-00121-2,2024-07-06,2024-07-10,SKU-SD002,Extern SSD 500GB,Lagring,1,699.00,Orebro,Privat,Swish,KND-10055,Levererad,Toppen! Exakt vad jag behövde.,2024-07-23,4
ORD-2024-00121,ORD-2024-00121-3,2024-07-06,2024-07-10,SKU-LP001,Laptop Pro 15,Datorer,1,14999.00,Örebro,Privat,Swish,KND-10055,Levererad,,,
ORD-2024-00122,ORD-2024-00122-1,2024-05-31,2024-06-03,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,1,1299.00,Stockholm,Privat,Kort,KND-87116,levererad,"Förväntade mig mer för priset, men den duger.",2024-06-15,3
ORD-2024-00122,ORD-2024-00122-2,2024-05-31,2024-06-03,SKU-LP003,Laptop Gaming X,Datorer,1,18999.00,Stockholm,privat,Kort,KND-87116,Levererad,Okej produkt för pengarna.,2024-06-15,3
ORD-2024-00123,ORD-2024-00123-1,2024-10-11,2024/10/14,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1,599:-,Stockholm,Privat,Kort,KND-67004,Levererad,,,
ORD-2024-00124,ORD-2024-00124-1,2024-06-26,2024-06-28,SKU-HS001,Headset Pro ANC,Ljud,2,1899.00,Stockholm,Privat,Kort,KND-63010,Levererad,"Helt okej, gör vad den ska.",2024-06-30,3
ORD-2024-00124,ORD-2024-00124-2,2024-06-26,2024-06-28,SKU-SP001,Bluetooth-högtalare,Ljud,1,899.00,Stockholm,Privat,Kort,KND-63010,Levererad,Mycket nöjd med köpet. Snabb leverans också!,2024-06-29,5
ORD-2024-00125,ORD-2024-00125-1,2024-09-22,2024-09-25,SKU-HS001,Headset Pro ANC,Ljud,2,SEK 1899,Göteborg,Företag,faktura,KND-35674,Levererad,"Leverans på två dagar, imponerad!",2024-10-08,4
ORD-2024-00125,ORD-2024-00125-2,"September 22, 2024",2024-09-25,SKU-WC001,Webbkamera HD,Tillbehör,2,799.00,Gothenburg,Företag,Faktura,KND-35674,LEVERERAD,,,
ORD-2024-00125,ORD-2024-00125-3,2024-09-22,2024-09-25,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,5,5999.00,Göteborg,Företag,Faktura,KND-35674,Levererad,"Smidigt att beställa, produkten kom snabbt och fungerar perfekt.",2024-10-09,4
ORD-2024-00126,ORD-2024-00126-1,2024-10-03,2024-10-06,SKU-LP001,Laptop Pro 15,Datorer,1,14999.00,Uppsala,Företag,Invoice,KND-31804,levererad,,,
ORD-2024-00126,ORD-2024-00126-2,2024-10-03,2024-10-06,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1,4999.00,,Företag,Faktura,KND-31804,Levererad,,,
ORD-2024-00127,ORD-2024-00127-1,2024-10-08,"October 11, 2024",SKU-SD002,Extern SSD 500GB,Lagring,2,699.00,Sthml,Privat,Kort,KND-18776,Levererad,"Den funkar. Inte mer, inte mindre.",2024-10-16,3
ORD-2024-00128,ORD-2024-00128-1,2024-09-15,2024-09-18,SKU-SD002,Extern SSD 500GB,Lagring,2,699.00,Stockholm,Privat,Visa,KND-80630,Levererad,"Leverans på två dagar, imponerad!",2024-09-23,4
ORD-2024-00129,ORD-2024-00129-1,2024-01-10,2024-01-12,SKU-LP001,Laptop Pro 15,Datorer,1,14999.00,,Privat,Mastercard,KND-31329,Levererad,Kan varmt rekommendera denna produkt.,2024-01-13,5
ORD-2024-00130,ORD-2024-00130-1,2024-01-02,2024-01-05,SKU-LP003,Laptop Gaming X,Datorer,2,18999.00,Sthml,B2B,Faktura,KND-13906,Levererad,,,
ORD-2024-00131,ORD-2024-00131-1,2024-08-26,2024-09-02,SKU-SD001,Extern SSD 1TB,Lagring,1,1199.00,Norrland,Privat,KORT,KND-65199,,,,
ORD-2024-00132,ORD-2024-00132-1,2024-01-04,2024-01-07,SKU-WC001,Webbkamera HD,Tillbehör,1,799.00,Stockholm,b2c,,KND-16039,Skickad,Inte alls nöjd. Kommer inte handla här igen.,2024-01-13,2
ORD-2024-00133,ORD-2024-00133-1,2024-01-13,2024-01-16,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1,4999.00,,Privat,Swish,KND-84003,Levererad,Skärmen flimrar ibland. Inte acceptabelt för priset.,2024-01-24,1
ORD-2024-00134,ORD-2024-00134-1,2024-01-03,2024-01-07,SKU-SD001,Extern SSD 1TB,Lagring,1,1199.00,ÖREBRO,Privat,Kort,KND-83278,Levererad,Produkten var trasig vid leverans. Besviken.,2024-01-10,2
ORD-2024-00135,ORD-2024-00135-1,2024-01-12,2024-01-15,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,1,2499.00,Göteborg,Privat,Swish,KND-62797,Retur,,,
ORD-2024-00135,ORD-2024-00135-2,2024-01-12,2024-01-15,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1,4999.00,Göteborg,Privat,Swish,KND-62797,Retur,,,
ORD-2024-00136,ORD-2024-00136-1,2024-11-03,5 november 2024,SKU-LP003,Laptop Gaming X,Datorer,1,18999.00,Göteborg,Privat,Swish,KND-33281,Levererad,,,
ORD-2024-00136,ORD-2024-00136-2,2024-11-03,2024-11-05,SKU-LP003,Laptop Gaming X,Datorer,1,18999.00,Gothenburg,Privat,Swish,KND-33281,Levererad,,,
ORD-2024-00136,ORD-2024-00136-3,2024-11-03,2024-10-30,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1,4999.00,Göteborg,Privat,Mobilbetalning,KND-33281,Levererad,Fantastisk produkt! Fungerar precis som utlovat.,2024-11-07,5
ORD-2024-00137,ORD-2024-00137-1,2024-03-27,2024-03-29,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1,599.00,Stockholm,B2C,FAKTURA,KND-43697,Levererad,Super! Kommer definitivt handla här igen.,2024-04-06,4
ORD-2024-00138,ORD-2024-00138-1,2024-09-17,2024-09-21,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,2,699.00,Linköping,Företag,Kort,KND-41713,Levererad,Snabb leverans och produkten är fantastisk!,2024-09-22,5
ORD-2024-00138,ORD-2024-00138-2,2024-09-17,2024-09-21,SKU-HS002,Headset Budget,Ljud,2,499.00,Linköping,b2b,Kort,KND-41713,Levererad,Fungerar inte som det ska. Måste returnera.,2024-09-29,1
ORD-2024-00138,ORD-2024-00138-3,2024-09-17,2024-09-21,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,2,599.00,Linköping,Företag,Kreditkort,KND-41713,Levererad,Dålig kundservice när jag försökte reklamera.,2024-09-25,1
ORD-2024-00138,ORD-2024-00138-4,2024-09-17,2024-09-21,SKU-HB001,USB-C Hub 7-port,Tillbehör,1,549.00,,Företag,Kort,KND-41713,Levererad,"Leverans på två dagar, imponerad!",2024-10-03,5
ORD-2024-00139,ORD-2024-00139-1,2024-09-09,2024-09-12,SKU-SP001,Bluetooth-högtalare,Ljud,1,899.00,Stockholm,b2c,FAKTURA,KND-55485,Levererad,,,
ORD-2024-00140,ORD-2024-00140-1,2024-03-08,"March 10, 2024",SKU-WC001,Webbkamera HD,Tillbehör,1,799.00,Stockholm,privat,Faktura,KND-61468,Levererad,,,
ORD-2024-00141,ORD-2024-00141-1,2024-05-27,3 juni 2024,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,2,699.00,NORRLAND,Privat,Swish,KND-81492,Levererad,,,
ORD-2024-00141,ORD-2024-00141-2,2024-05-27,2024-06-03,SKU-LP003,Laptop Gaming X,Datorer,1st,18999.00,Norrland,Privat,Swish,KND-81492,Levererad,Toppen! Exakt vad jag behövde.,2024-06-15,5
ORD-2024-00142,ORD-2024-00142-1,2024-11-20,2024-11-23,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,2,699.00,Stockholm,Privat,Kort,KND-59739,levererad,Produkten gick sönder efter en månad.,2024-11-26,2
ORD-2024-00143,ORD-2024-00143-1,2024-06-28,2024/07/01,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,2,599.00,Malmö,Företag,Faktura,KND-25289,Levererad,,,
ORD-2024-00143,ORD-2024-00143-2,2024-06-28,2024-07-01,SKU-HB001,USB-C Hub 7-port,Tillbehör,3,549 kr,Malmö,Företag,Faktura,KND-25289,Levererad,,,
ORD-2024-00144,ORD-2024-00144-1,09/06/2024,2024-06-11,SKU-SD001,Extern SSD 1TB,Lagring,1,1199.00,MALMÖ,Konsument,Kort,KND-21905,Retur,,,
ORD-2024-00144,ORD-2024-00144-2,2024-06-09,2024-06-11,SKU-SD002,Extern SSD 500GB,Lagring,1,699.00,Malmö,privat,Kort,KND-21905,Retur,Helt underbar kvalitet för pengarna.,2024-06-21,5
ORD-2024-00145,ORD-2024-00145-1,2024-11-29,2024-12-01,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,5,1299.00,GÖTEBORG,Företag,Kort,KND-76724,Levererad,,,
ORD-2024-00145,ORD-2024-00145-2,2024-11-29,2024-12-01,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,1,1299.00,Göteborg,B2B,Kort,KND-76724,Levererad,,,
ORD-2024-00145,ORD-2024-00145-3,2024-11-29,2024-12-01,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1,4999.00,,Företag,Kort,KND-76724,Levererad,Toppen! Exakt vad jag behövde.,2024-12-07,5
ORD-2024-00145,ORD-2024-00145-4,2024-11-29,2024-12-01,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,1,5999.00,Göteborg,Företag,Kort,KND-76724,Skickad,Varken bra eller dåligt. Fungerar.,02/12/2024,3
ORD-2024-00145,ORD-2024-00145-5,2024-11-29,2024-12-01,SKU-LP002,Laptop Budget 14,Datorer,5,7999.00,Göteborg,Företag,Kort,KND-76724,Levererad,,,
ORD-2024-00146,ORD-2024-00146-1,"October 20, 2024",2024-10-24,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,2,599.00,Linköping,Privat,Swish,KND-60222,,,,
ORD-2024-00147,ORD-2024-00147-1,2024-05-04,2024-05-06,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1,699.00,Göteborg,Privat,Kort,KND-25397,levererad,,,
ORD-2024-00148,ORD-2024-00148-1,2024-03-11,2024-03-13,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,1,5999.00,,Konsument,Swish,KND-96247,Levererad,"Förväntade mig mer för priset, men den duger.",2024-03-25,3
ORD-2024-00148,ORD-2024-00148-2,2024-03-11,2024-03-13,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,1,2499.00,Stockholm,Privat,Swish,KND-96247,Levererad,"Fungerar utmärkt, inga problem alls.",2024-03-19,5
ORD-2024-00149,ORD-2024-00149-1,2024/06/15,2024-06-21,SKU-WC001,Webbkamera HD,Tillbehör,1,799.00,Norrland,Privat,Swish,KND-61514,Skickad,Stämmer inte överens med produktbeskrivningen.,2024-07-03,2
ORD-2024-01099,ORD-2024-01099-1,2024-03-19,2024-03-21,SKU-HB001,USB-C Hub 7-port,Tillbehör,1,549.00,Stockholm,Privat,Kort,KND-94896,Levererad,,,
ORD-2024-00150,ORD-2024-00150-1,2024-08-22,2024-08-24,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,1,1299.00,Göteborg,Privat,Kort,KND-46199,Levererad,Bra pris och hög kvalitet. Nöjd kund!,2024-08-25,5
ORD-2024-00151,ORD-2024-00151-1,2024-10-30,2024-11-01,SKU-LP003,Laptop Gaming X,Datorer,1,18999.00,Stockholm,Konsument,Kort,KND-25988,Retur,,,
ORD-2024-00151,ORD-2024-00151-2,2024-10-30,2024-11-01,SKU-HS002,Headset Budget,Ljud,1 st,499.00,Stockholm,Privat,Kort,KND-25988,Retur,,,
ORD-2024-00152,ORD-2024-00152-1,2024/01/05,2024-01-07,SKU-MS001,Trådlös Mus X1,Tillbehör,"""1""",399.00,Göteborg,B2B,Faktura,KND-34680,Levererad,,,
ORD-2024-00152,ORD-2024-00152-2,2024-01-05,2024/01/07,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1,699.00,Göteborg,Företag,Faktura,KND-34680,Levererad,,,
ORD-2024-00152,ORD-2024-00152-3,05/01/2024,2024-01-07,SKU-MS001,Trådlös Mus X1,Tillbehör,1,399.00,Gothenburg,Företag,Faktura,KND-34680,Levererad,"Förväntade mig mer för priset, men den duger.",2024-01-19,3
